# TIDE TABLE
#---------------------------------------------------------
# Created by:   Danish Meteorological Institute
# Station:      Juelsminde
# Stat.number:  23132
# Country:      Denmark
# Data source:  DMI
# Latitude:      55 43 N  =   55.7167
# Longitude:     10 01 E  =   10.0167
# Time Zone:    Danish standard time [UTC +1 hour]
# Reference:    Chart Datum = Mean Sea Level (MSL)
# LAT:            -36.1 cm
# Z0:               3.4 cm
# Parameter:    Tidal height [cm]
# Data format:  <yyyymmddHHMM> h[cm]
#---------------------------------------------------------
202101070720	 20.6
202101070730	 19.4
202101070740	 18.0
202101070750	 16.6
202101070800	 15.0
202101070810	 13.3
202101070820	 11.5
202101070830	  9.6
202101070840	  7.6
202101070850	  5.6
202101070900	  3.5
202101070910	  1.5
202101070920	 -0.6
202101070930	 -2.7
202101070940	 -4.8
202101070950	 -6.8
202101071000	 -8.8
202101071010	-10.7
202101071020	-12.5
202101071030	-14.3
202101071040	-15.9
202101071050	-17.4
202101071100	-18.7
202101071110	-20.0
202101071120	-21.1
202101071130	-22.0
202101071140	-22.7
202101071150	-23.3
202101071200	-23.7
202101071210	-23.9
202101071220	-23.9
202101071230	-23.7
202101071240	-23.4
202101071250	-22.8
202101071300	-22.1
202101071310	-21.2
202101071320	-20.1
202101071330	-18.9
202101071340	-17.5
202101071350	-15.9
202101071400	-14.3
202101071410	-12.5
202101071420	-10.5
202101071430	 -8.5
202101071440	 -6.4
202101071450	 -4.2
202101071500	 -2.0
202101071510	  0.3
202101071520	  2.6
202101071530	  5.0
202101071540	  7.3
202101071550	  9.6
202101071600	 11.8
202101071610	 14.0
202101071620	 16.2
202101071630	 18.2
202101071640	 20.2
202101071650	 22.0
202101071700	 23.7
202101071710	 25.3
202101071720	 26.7
202101071730	 27.9
202101071740	 29.0
202101071750	 29.9
202101071800	 30.6
202101071810	 31.1
202101071820	 31.5
202101071830	 31.6
202101071840	 31.5
202101071850	 31.2
202101071900	 30.7
202101071910	 30.0
202101071920	 29.2
202101071930	 28.1
202101071940	 26.8
202101071950	 25.4
202101072000	 23.8
202101072010	 22.0
202101072020	 20.1
202101072030	 18.1
202101072040	 15.9
202101072050	 13.6
202101072100	 11.3
202101072110	  8.8
202101072120	  6.3
202101072130	  3.8
202101072140	  1.2
202101072150	 -1.4
202101072200	 -4.0
202101072210	 -6.6
202101072220	 -9.1
202101072230	-11.6
202101072240	-14.0
202101072250	-16.3
202101072300	-18.5
202101072310	-20.6
202101072320	-22.6
202101072330	-24.4
202101072340	-26.0
202101072350	-27.5
202101080000	-28.9
202101080010	-30.0
202101080020	-30.9
202101080030	-31.7
202101080040	-32.2
202101080050	-32.6
202101080100	-32.7
202101080110	-32.6
202101080120	-32.4
202101080130	-31.9
202101080140	-31.2
202101080150	-30.3
202101080200	-29.3
202101080210	-28.0
202101080220	-26.6
202101080230	-25.0
202101080240	-23.3
202101080250	-21.5
202101080300	-19.5
202101080310	-17.4
202101080320	-15.2
202101080330	-12.9
202101080340	-10.6
202101080350	 -8.2
202101080400	 -5.8
202101080410	 -3.4
202101080420	 -0.9
202101080430	  1.5
202101080440	  3.8
202101080450	  6.1
202101080500	  8.4
202101080510	 10.5
202101080520	 12.6
202101080530	 14.5
202101080540	 16.4
202101080550	 18.0
202101080600	 19.6
202101080610	 21.0
202101080620	 22.2
202101080630	 23.2
202101080640	 24.0
202101080650	 24.7
202101080700	 25.1
202101080710	 25.4
202101080720	 25.5
202101080730	 25.3
202101080740	 25.0
202101080750	 24.5
202101080800	 23.8
202101080810	 22.9
202101080820	 21.9
202101080830	 20.6
202101080840	 19.3
202101080850	 17.7
202101080900	 16.1
202101080910	 14.3
202101080920	 12.4
202101080930	 10.4
202101080940	  8.4
202101080950	  6.3
202101081000	  4.1
202101081010	  1.9
202101081020	 -0.3
202101081030	 -2.5
202101081040	 -4.7
202101081050	 -6.9
202101081100	 -9.0
202101081110	-11.0
202101081120	-12.9
